name,referencePath,policyType,category,displayName,description,groupNames,policySets,allowedEffects,sandboxEffect,sandboxParameters,prodEffect,prodParameters
c26596ff-4d70-4e6a-9a30-c2506bd2f80c,,BuiltIn,Kubernetes,Kubernetes cluster containers should only use allowed capabilities,"Restrict the capabilities to reduce the attack surface of containers in a Kubernetes cluster. This recommendation is part of CIS 5.2.8 and CIS 5.2.9 which are intended to improve the security of your Kubernetes environments. This policy is generally available for Kubernetes Service (AKS), and preview for Azure Arc enabled Kubernetes. For more information, see https://aka.ms/kubepolicydoc.","Azure_Security_Benchmark_v3.0_PV-2,EU_2555_(NIS2)_2022_11,EU_2555_(NIS2)_2022_12,EU_2555_(NIS2)_2022_21,EU_2555_(NIS2)_2022_29,NIST_CSF_v2.0_DE.CM,NIST_CSF_v2.0_PR.AA_05,NIST_SP_800-53_R5_CM-6","MCSB: Audit (default: AllowedCapabilitiesInKubernetesClusterEffect),MCSB-V2: Audit (Policy Default),NIST-800-53: audit (default: effect-c26596ff-4d70-4e6a-9a30-c2506bd2f80c),NIS2-EU-2022: Audit (default: effect-c26596ff-4d70-4e6a-9a30-c2506bd2f80c),NIST CSF V2: Audit (default: effect-c26596ff-4d70-4e6a-9a30-c2506bd2f80c)","parameter: Deny,Audit,Disabled",Audit,"{""excludedImages-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":[],""AllowedCapabilitiesInKubernetesClusterList"":[],""requiredDropCapabilities-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":[],""allowedCapabilities-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":[],""excludedContainers-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":[],""labelSelector-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":{},""source-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":""Original"",""AllowedCapabilitiesInKubernetesClusterLabelSelector"":{},""AllowedCapabilitiesInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""warn-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":false,""excludedNamespaces-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""DropCapabilitiesInKubernetesClusterList"":[],""namespaces-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":[]}",Audit,"{""excludedImages-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":[],""AllowedCapabilitiesInKubernetesClusterList"":[],""requiredDropCapabilities-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":[],""allowedCapabilities-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":[],""excludedContainers-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":[],""labelSelector-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":{},""source-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":""Original"",""AllowedCapabilitiesInKubernetesClusterLabelSelector"":{},""AllowedCapabilitiesInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""warn-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":false,""excludedNamespaces-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""DropCapabilitiesInKubernetesClusterList"":[],""namespaces-c26596ff-4d70-4e6a-9a30-c2506bd2f80c"":[]}"
febd0533-8e55-448f-b837-bd0e06f16469,,BuiltIn,Kubernetes,Kubernetes cluster containers should only use allowed images,"Use images from trusted registries to reduce the Kubernetes cluster's exposure risk to unknown vulnerabilities, security issues and malicious images. For more information, see https://aka.ms/kubepolicydoc.","Azure_Security_Benchmark_v3.0_PV-2,NIST_SP_800-53_R5_CM-6","MCSB: Audit (default: allowedContainerImagesInKubernetesClusterEffect),MCSB-V2: audit (override)),NIST-800-53: audit (default: effect-febd0533-8e55-448f-b837-bd0e06f16469)","parameter: Deny,Audit,Disabled",Audit,"{""allowedContainerImagesLabelSelector"":{},""allowedContainerImagesNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""namespaces"":[],""labelSelector"":{},""allowedContainerImagesInKubernetesClusterRegex"":""^(.+){0}$"",""allowedContainerImagesRegex-febd0533-8e55-448f-b837-bd0e06f16469"":""^(.+){0}$"",""excludedNamespaces"":[""kube-system"",""gatekeeper-system"",""azure-arc""]}",Audit,"{""allowedContainerImagesLabelSelector"":{},""allowedContainerImagesNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""namespaces"":[],""labelSelector"":{},""allowedContainerImagesInKubernetesClusterRegex"":""^(.+){0}$"",""allowedContainerImagesRegex-febd0533-8e55-448f-b837-bd0e06f16469"":""^(.+){0}$"",""excludedNamespaces"":[""kube-system"",""gatekeeper-system"",""azure-arc""]}"
df49d893-a74c-421d-bc95-c663042e5b80,,BuiltIn,Kubernetes,Kubernetes cluster containers should run with a read only root file system,"Run containers with a read only root file system to protect from changes at run-time with malicious binaries being added to PATH in a Kubernetes cluster. This policy is generally available for Kubernetes Service (AKS), and preview for Azure Arc enabled Kubernetes. For more information, see https://aka.ms/kubepolicydoc.","Azure_Security_Benchmark_v3.0_PV-2,EU_2555_(NIS2)_2022_11,EU_2555_(NIS2)_2022_12,EU_2555_(NIS2)_2022_21,EU_2555_(NIS2)_2022_29,NIST_SP_800-53_R5_CM-6","MCSB: Audit (default: ReadOnlyRootFileSystemInKubernetesClusterEffect),MCSB-V2: Audit (Policy Default),NIST-800-53: audit (default: effect-df49d893-a74c-421d-bc95-c663042e5b80),NIS2-EU-2022: Audit (default: effect-df49d893-a74c-421d-bc95-c663042e5b80)","parameter: Deny,Audit,Disabled",Audit,"{""labelSelector-df49d893-a74c-421d-bc95-c663042e5b80"":{},""ReadOnlyRootFileSystemInKubernetesClusterLabelSelector"":{},""excludedImages-df49d893-a74c-421d-bc95-c663042e5b80"":[],""ReadOnlyRootFileSystemInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""source-df49d893-a74c-421d-bc95-c663042e5b80"":""Original"",""namespaces-df49d893-a74c-421d-bc95-c663042e5b80"":[],""excludedNamespaces-df49d893-a74c-421d-bc95-c663042e5b80"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""excludedContainers-df49d893-a74c-421d-bc95-c663042e5b80"":[],""warn-df49d893-a74c-421d-bc95-c663042e5b80"":false}",Audit,"{""labelSelector-df49d893-a74c-421d-bc95-c663042e5b80"":{},""ReadOnlyRootFileSystemInKubernetesClusterLabelSelector"":{},""excludedImages-df49d893-a74c-421d-bc95-c663042e5b80"":[],""ReadOnlyRootFileSystemInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""source-df49d893-a74c-421d-bc95-c663042e5b80"":""Original"",""namespaces-df49d893-a74c-421d-bc95-c663042e5b80"":[],""excludedNamespaces-df49d893-a74c-421d-bc95-c663042e5b80"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""excludedContainers-df49d893-a74c-421d-bc95-c663042e5b80"":[],""warn-df49d893-a74c-421d-bc95-c663042e5b80"":false}"
098fc59e-46c7-4d99-9b16-64990e543d75,,BuiltIn,Kubernetes,Kubernetes cluster pod hostPath volumes should only use allowed host paths,"Limit pod HostPath volume mounts to the allowed host paths in a Kubernetes Cluster. This policy is generally available for Kubernetes Service (AKS), and Azure Arc enabled Kubernetes. For more information, see https://aka.ms/kubepolicydoc.","Azure_Security_Benchmark_v3.0_PV-2,EU_2555_(NIS2)_2022_21,NIST_SP_800-53_R5_CM-6","MCSB: Audit (default: AllowedHostPathVolumesInKubernetesClusterEffect),MCSB-V2: Audit (Policy Default),NIST-800-53: audit (default: effect-098fc59e-46c7-4d99-9b16-64990e543d75),NIS2-EU-2022: Audit (default: effect-098fc59e-46c7-4d99-9b16-64990e543d75)","parameter: Deny,Audit,Disabled",Audit,"{""source-098fc59e-46c7-4d99-9b16-64990e543d75"":""Original"",""excludedImages-098fc59e-46c7-4d99-9b16-64990e543d75"":[],""allowedHostPaths-098fc59e-46c7-4d99-9b16-64990e543d75"":{""paths"":[]},""namespaces-098fc59e-46c7-4d99-9b16-64990e543d75"":[],""excludedNamespaces-098fc59e-46c7-4d99-9b16-64990e543d75"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""AllowedHostPathVolumesInKubernetesClusterLabelSelector"":{},""AllowedHostPathVolumesInKubernetesClusterList"":{""paths"":[]},""AllowedHostPathVolumesInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""warn-098fc59e-46c7-4d99-9b16-64990e543d75"":false,""labelSelector-098fc59e-46c7-4d99-9b16-64990e543d75"":{},""excludedContainers-098fc59e-46c7-4d99-9b16-64990e543d75"":[]}",Audit,"{""source-098fc59e-46c7-4d99-9b16-64990e543d75"":""Original"",""excludedImages-098fc59e-46c7-4d99-9b16-64990e543d75"":[],""allowedHostPaths-098fc59e-46c7-4d99-9b16-64990e543d75"":{""paths"":[]},""namespaces-098fc59e-46c7-4d99-9b16-64990e543d75"":[],""excludedNamespaces-098fc59e-46c7-4d99-9b16-64990e543d75"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""AllowedHostPathVolumesInKubernetesClusterLabelSelector"":{},""AllowedHostPathVolumesInKubernetesClusterList"":{""paths"":[]},""AllowedHostPathVolumesInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""warn-098fc59e-46c7-4d99-9b16-64990e543d75"":false,""labelSelector-098fc59e-46c7-4d99-9b16-64990e543d75"":{},""excludedContainers-098fc59e-46c7-4d99-9b16-64990e543d75"":[]}"
f06ddb64-5fa3-4b77-b166-acb36f7f6042,,BuiltIn,Kubernetes,Kubernetes cluster pods and containers should only run with approved user and group IDs,"Control the user, primary group, supplemental group and file system group IDs that pods and containers can use to run in a Kubernetes Cluster. This policy is generally available for Kubernetes Service (AKS), and preview for Azure Arc enabled Kubernetes. For more information, see https://aka.ms/kubepolicydoc.","Azure_Security_Benchmark_v3.0_PV-2,NIST_SP_800-53_R5_CM-6","MCSB: Audit (default: MustRunAsNonRootNamespaceEffect),MCSB-V2: Audit (Policy Default),NIST-800-53: audit (default: effect-f06ddb64-5fa3-4b77-b166-acb36f7f6042)","parameter: Deny,Audit,Disabled",Audit,"{""supplementalGroupsRanges-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":{""ranges"":[]},""fsGroupRule-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":""RunAsAny"",""MustRunAsNonRootNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""runAsGroupRanges-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":{""ranges"":[]},""supplementalGroupsRule-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":""RunAsAny"",""runAsUserRule-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":""MustRunAsNonRoot"",""runAsGroupRule-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":""RunAsAny"",""runAsUserRanges-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":{""ranges"":[]},""fsGroupRanges-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":{""ranges"":[]},""MustRunAsNonRootLabelSelector"":{}}",Audit,"{""supplementalGroupsRanges-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":{""ranges"":[]},""fsGroupRule-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":""RunAsAny"",""MustRunAsNonRootNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""runAsGroupRanges-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":{""ranges"":[]},""supplementalGroupsRule-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":""RunAsAny"",""runAsUserRule-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":""MustRunAsNonRoot"",""runAsGroupRule-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":""RunAsAny"",""runAsUserRanges-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":{""ranges"":[]},""fsGroupRanges-f06ddb64-5fa3-4b77-b166-acb36f7f6042"":{""ranges"":[]},""MustRunAsNonRootLabelSelector"":{}}"
82985f06-dc18-4a48-bc1c-b9f4f0098cfe,,BuiltIn,Kubernetes,Kubernetes cluster pods should only use approved host network and port list,"Restrict pod access to the host network and the allowable host ports in a Kubernetes cluster. This recommendation is part of CIS 5.2.4 which is intended to improve the security of your Kubernetes environments and aligns with Pod Security Standards (PSS) for hostPorts. This policy is generally available for Kubernetes Service (AKS), and preview for Azure Arc enabled Kubernetes. For more information, see https://aka.ms/kubepolicydoc.","Azure_Security_Benchmark_v3.0_PV-2,NIST_SP_800-53_R5_CM-6","MCSB: Audit (default: AllowedHostNetworkingAndPortsInKubernetesClusterEffect),MCSB-V2: Audit (Policy Default),NIST-800-53: audit (default: effect-82985f06-dc18-4a48-bc1c-b9f4f0098cfe)","parameter: Deny,Audit,Disabled",Audit,"{""AllowedHostMaxPortInKubernetesCluster"":0,""maxPort-82985f06-dc18-4a48-bc1c-b9f4f0098cfe"":0,""minPort-82985f06-dc18-4a48-bc1c-b9f4f0098cfe"":0,""AllowedHostNetworkingAndPortsInKubernetesClusterLabelSelector"":{},""AllowHostNetworkingInKubernetesCluster"":false,""AllowedHostNetworkingAndPortsInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""AllowedHostMinPortInKubernetesCluster"":0,""allowHostNetwork-82985f06-dc18-4a48-bc1c-b9f4f0098cfe"":false}",Audit,"{""AllowedHostMaxPortInKubernetesCluster"":0,""maxPort-82985f06-dc18-4a48-bc1c-b9f4f0098cfe"":0,""minPort-82985f06-dc18-4a48-bc1c-b9f4f0098cfe"":0,""AllowedHostNetworkingAndPortsInKubernetesClusterLabelSelector"":{},""AllowHostNetworkingInKubernetesCluster"":false,""AllowedHostNetworkingAndPortsInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""AllowedHostMinPortInKubernetesCluster"":0,""allowHostNetwork-82985f06-dc18-4a48-bc1c-b9f4f0098cfe"":false}"
233a2a17-77ca-4fb1-9b6b-69223d272a44,,BuiltIn,Kubernetes,Kubernetes cluster services should listen only on allowed ports,"Restrict services to listen only on allowed ports to secure access to the Kubernetes cluster. This policy is generally available for Kubernetes Service (AKS), and preview for Azure Arc enabled Kubernetes. For more information, see https://aka.ms/kubepolicydoc.","Azure_Security_Benchmark_v3.0_PV-2,NIST_SP_800-53_R5_CM-6","MCSB: Audit (default: allowedServicePortsInKubernetesClusterEffect),MCSB-V2: audit (override)),NIST-800-53: audit (default: effect-233a2a17-77ca-4fb1-9b6b-69223d272a44)","parameter: Deny,Audit,Disabled",Audit,"{""allowedServicePortsInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""allowedServicePortsInKubernetesClusterLabelSelector"":{},""allowedservicePortsInKubernetesClusterPorts"":[""-1""],""allowedServicePortsList-233a2a17-77ca-4fb1-9b6b-69223d272a44"":[]}",Audit,"{""allowedServicePortsInKubernetesClusterNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""allowedServicePortsInKubernetesClusterLabelSelector"":{},""allowedservicePortsInKubernetesClusterPorts"":[""-1""],""allowedServicePortsList-233a2a17-77ca-4fb1-9b6b-69223d272a44"":[]}"
95edb821-ddaf-4404-9732-666045e056b4,,BuiltIn,Kubernetes,Kubernetes cluster should not allow privileged containers,"Do not allow privileged containers creation in a Kubernetes cluster. This recommendation is part of CIS 5.2.1 which is intended to improve the security of your Kubernetes environments. This policy is generally available for Kubernetes Service (AKS), and preview for Azure Arc enabled Kubernetes. For more information, see https://aka.ms/kubepolicydoc.","Azure_Security_Benchmark_v3.0_PV-2,EU_2555_(NIS2)_2022_21,NIST_SP_800-53_R5_CM-6","MCSB: Audit (default: privilegedContainersShouldBeAvoidedEffect),MCSB-V2: audit (override)),NIST-800-53: audit (default: effect-95edb821-ddaf-4404-9732-666045e056b4),NIS2-EU-2022: Audit (default: effect-95edb821-ddaf-4404-9732-666045e056b4)","parameter: Deny,Audit,Disabled",Audit,"{""source-95edb821-ddaf-4404-9732-666045e056b4"":""Original"",""labelSelector-95edb821-ddaf-4404-9732-666045e056b4"":{},""warn-95edb821-ddaf-4404-9732-666045e056b4"":false,""namespaces-95edb821-ddaf-4404-9732-666045e056b4"":[],""excludedContainers-95edb821-ddaf-4404-9732-666045e056b4"":[],""excludedImages-95edb821-ddaf-4404-9732-666045e056b4"":[],""excludedImagesInKubernetesCluster"":[],""privilegedContainerNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""privilegedContainerLabelSelector"":{},""excludedNamespaces-95edb821-ddaf-4404-9732-666045e056b4"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""]}",Audit,"{""source-95edb821-ddaf-4404-9732-666045e056b4"":""Original"",""labelSelector-95edb821-ddaf-4404-9732-666045e056b4"":{},""warn-95edb821-ddaf-4404-9732-666045e056b4"":false,""namespaces-95edb821-ddaf-4404-9732-666045e056b4"":[],""excludedContainers-95edb821-ddaf-4404-9732-666045e056b4"":[],""excludedImages-95edb821-ddaf-4404-9732-666045e056b4"":[],""excludedImagesInKubernetesCluster"":[],""privilegedContainerNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""privilegedContainerLabelSelector"":{},""excludedNamespaces-95edb821-ddaf-4404-9732-666045e056b4"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""]}"
1a5b4dca-0b6f-4cf5-907c-56316bc1bf3d,,BuiltIn,Kubernetes,Kubernetes clusters should be accessible only over HTTPS,"Use of HTTPS ensures authentication and protects data in transit from network layer eavesdropping attacks. This capability is currently generally available for Kubernetes Service (AKS), and in preview for Azure Arc enabled Kubernetes. For more info, visit https://aka.ms/kubepolicydoc","Azure_Security_Benchmark_v3.0_DP-3,NIST_SP_800-53_R5_SC-8,NIST_SP_800-53_R5_SC-8(1)","MCSB: Audit (default: kubernetesClustersShouldBeAccessibleOnlyOverHTTPSMonitoringEffect),MCSB-V2: audit (override)),NIST-800-53: audit (default: effect-1a5b4dca-0b6f-4cf5-907c-56316bc1bf3d)","parameter: Deny,Audit,Disabled",Audit,"{""kubernetesClustersShouldBeAccessibleOnlyOverHTTPSExcludedNamespaces"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""kubernetesClustersShouldBeAccessibleOnlyOverHTTPSLabelSelector"":{}}",Audit,"{""kubernetesClustersShouldBeAccessibleOnlyOverHTTPSExcludedNamespaces"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""kubernetesClustersShouldBeAccessibleOnlyOverHTTPSLabelSelector"":{}}"
423dd1ba-798e-40e4-9c4d-b6902674b423,,BuiltIn,Kubernetes,Kubernetes clusters should disable automounting API credentials,"Disable automounting API credentials to prevent a potentially compromised Pod resource to run API commands against Kubernetes clusters. For more information, see https://aka.ms/kubepolicydoc.","Azure_Security_Benchmark_v3.0_PV-2,NIST_CSF_v2.0_PR.AA_05","MCSB: Audit (default: KubernetesClustersShouldDisableAutomountingAPICredentialsMonitoringEffect),MCSB-V2: Audit (Policy Default),NIST CSF V2: Audit (default: effect-423dd1ba-798e-40e4-9c4d-b6902674b423)","parameter: Deny,Audit,Disabled",Audit,"{""KubernetesClustersShouldDisableAutomountingAPICredentialsMonitoringLabelSelector"":{},""excludedImages-423dd1ba-798e-40e4-9c4d-b6902674b423"":[],""warn-423dd1ba-798e-40e4-9c4d-b6902674b423"":false,""namespaces-423dd1ba-798e-40e4-9c4d-b6902674b423"":[],""source-423dd1ba-798e-40e4-9c4d-b6902674b423"":""Original"",""excludedNamespaces-423dd1ba-798e-40e4-9c4d-b6902674b423"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""KubernetesClustersShouldDisableAutomountingAPICredentialsMonitoringNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""labelSelector-423dd1ba-798e-40e4-9c4d-b6902674b423"":{}}",Audit,"{""KubernetesClustersShouldDisableAutomountingAPICredentialsMonitoringLabelSelector"":{},""excludedImages-423dd1ba-798e-40e4-9c4d-b6902674b423"":[],""warn-423dd1ba-798e-40e4-9c4d-b6902674b423"":false,""namespaces-423dd1ba-798e-40e4-9c4d-b6902674b423"":[],""source-423dd1ba-798e-40e4-9c4d-b6902674b423"":""Original"",""excludedNamespaces-423dd1ba-798e-40e4-9c4d-b6902674b423"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azure-extensions-usage-system""],""KubernetesClustersShouldDisableAutomountingAPICredentialsMonitoringNamespaceExclusion"":[""kube-system"",""gatekeeper-system"",""azure-arc"",""azuredefender"",""mdc"",""azure-extensions-usage-system""],""labelSelector-423dd1ba-798e-40e4-9c4d-b6902674b423"":{}}"
